side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2019-08-30 09:37:00-04:00,2019-08-30 09:58:00-04:00,1,0.8057237000202034,41370.674999999996,41566.70625000001,157.94702406959723,0.004738410722088027,score_neutral,21,-0.003219067612505566,False
long_sqqq,SQQQ,2019-09-04 13:10:00-04:00,2019-09-04 13:40:00-04:00,1,0.7994403118376823,41695.8375,41691.64375,-3.352652807768117,-0.00010057958423304036,score_neutral,30,-0.002298490826572297,False
long_sqqq,SQQQ,2019-09-04 15:42:00-04:00,2019-09-04 15:59:00-04:00,1,0.8034164279327304,41489.484375,41479.25,-8.222465004624038,-0.000246673950138776,session_end,17,-0.0015542341865992793,False
long_sqqq,SQQQ,2019-09-05 14:19:00-04:00,2019-09-05 14:24:00-04:00,1,0.846675349322374,39369.674999999996,39467.75625,83.04297660572756,0.0024912892981718837,score_neutral,5,-0.0004997501249374148,False
long_sqqq,SQQQ,2019-09-05 15:08:00-04:00,2019-09-05 15:45:00-04:00,3,2.5497470909899986,39219.576072218464,39242.86875,59.39043741484223,0.0005939043741485239,score_neutral,37,-0.002888765842615326,False
long_sqqq,SQQQ,2019-09-06 13:38:00-04:00,2019-09-06 14:10:00-04:00,1,0.8523613686174714,39107.04375,39130.425,19.929274249992215,0.0005978782274997929,score_neutral,31,-0.001139021151400521,False
long_tqqq,TQQQ,2019-09-10 09:48:00-04:00,2019-09-10 10:22:00-04:00,2,17173.64407548585,3.88191733645095,3.8974253125000002,266.328460997551,0.0039949269149632816,score_neutral,34,-0.006934031335030677,False
long_sqqq,SQQQ,2019-09-11 09:55:00-04:00,2019-09-11 11:07:00-04:00,1,0.8426601326799978,39557.268749999996,39330.325000000004,-191.2364504858889,-0.00573709351457663,score_neutral,72,-0.009979676617587363,False
long_sqqq,SQQQ,2019-09-12 09:41:00-04:00,2019-09-12 10:50:00-04:00,1,0.8776206781912522,37981.48125,38193.39375,185.97879196720885,0.005579363759016243,score_neutral,69,-0.012676737034841068,False
long_tqqq,TQQQ,2019-09-16 09:38:00-04:00,2019-09-16 09:57:00-04:00,1,8289.018814078161,4.0213846875,4.0386046875,142.73690397842603,0.00428210711935284,score_neutral,19,-0.0032972939746890306,False
long_sqqq,SQQQ,2019-09-17 15:56:00-04:00,2019-09-17 15:59:00-04:00,1,0.857296236624906,38881.93125,38793.09375,-76.16005442116634,-0.002284801632635003,session_end,3,-0.0027501527460779274,False
long_tqqq,TQQQ,2019-09-18 13:18:00-04:00,2019-09-18 13:48:00-04:00,3,24942.067016711168,4.0092908070930955,4.011743125,61.165877580286796,0.0006116587758029368,score_neutral,29,-0.004702601199011114,False
long_tqqq,TQQQ,2019-09-18 14:27:00-04:00,2019-09-18 15:00:00-04:00,2,16866.54052840067,3.952598729680826,3.9698890625,291.62809924413494,0.0043744214886620725,score_neutral,33,-0.007773045477679208,False
long_sqqq,SQQQ,2019-09-19 09:44:00-04:00,2019-09-19 11:03:00-04:00,1,0.8718789661978519,38231.60625,38143.418750000004,-76.88882633156672,-0.0023066647899470105,score_neutral,79,-0.0073657969837455095,False
long_tqqq,TQQQ,2019-09-20 13:23:00-04:00,2019-09-20 14:00:00-04:00,2,16837.4182958893,3.9594351993347288,3.9892543750000002,502.077933914779,0.007531169008721639,score_neutral,37,-0.00757947800851666,False
long_tqqq,TQQQ,2019-09-24 11:49:00-04:00,2019-09-24 12:23:00-04:00,1,8548.902252158874,3.8991360937499997,3.819242795189062,-683.0000000000001,-0.020490000000000008,stop,34,-0.023341348329924405,False
long_sqqq,SQQQ,2019-09-25 14:56:00-04:00,2019-09-25 15:56:00-04:00,1,0.8329168748958853,40020.0,39755.1125,-220.62926869898138,-0.006618878060969391,score_neutral,60,-0.01236881559220393,False
long_tqqq,TQQQ,2019-09-27 13:07:00-04:00,2019-09-27 13:42:00-04:00,1,8887.409135267866,3.7506243749999997,3.7568706250000004,55.512979311172906,0.001665389379335247,score_neutral,35,-0.005998834527384478,False
long_tqqq,TQQQ,2019-09-27 14:41:00-04:00,2019-09-27 15:18:00-04:00,2,18030.500246793436,3.6974385488013697,3.7125178125000002,271.88666783962145,0.00407830001759435,score_neutral,37,-0.011285117852471327,False
long_sqqq,SQQQ,2019-10-01 09:55:00-04:00,2019-10-01 10:03:00-04:00,1,0.8413301766625104,39619.799999999996,40092.44375000001,397.6494496859461,0.011929483490578319,score_neutral,8,-0.002077244206179607,False
long_tqqq,TQQQ,2019-10-02 09:49:00-04:00,2019-10-02 10:48:00-04:00,1,9179.727913438379,3.6311896874999996,3.5567866108031247,-682.9999999999986,-0.020490000000000008,stop,59,-0.021154137930173844,False
