side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2026-06-30 15:09:00-04:00,2026-06-30 15:36:00-04:00,1,921.2125164960372,36.184195,36.115745000000004,-63.05699675415243,-0.0018917099026245499,score_neutral,27,-0.003985027164484456,False
long_tqqq,TQQQ,2026-07-01 09:44:00-04:00,2026-07-01 09:48:00-04:00,1,426.4916481420018,78.15706000000002,78.36228000000001,87.52461603170036,0.0026257384809509343,score_neutral,4,-0.005080283214338066,False
long_tqqq,TQQQ,2026-07-01 16:12:00-04:00,2026-07-01 16:58:00-04:00,1,431.0763919311207,77.32581499999999,77.214005,-48.19865138181486,-0.0014459595414544335,score_neutral,44,-0.004213534639111005,False
long_tqqq,TQQQ,2026-07-02 04:07:00-04:00,2026-07-02 04:31:00-04:00,1,438.5165773518027,76.01385,76.475115,202.27234905217813,0.006068170471565271,score_neutral,24,-0.006496842351755738,False
long_tqqq,TQQQ,2026-07-02 10:55:00-04:00,2026-07-02 11:36:00-04:00,1,443.3649689756471,75.182605,75.197035,6.397756502320531,0.00019193269506967425,score_neutral,41,-0.017458892253068292,False
long_tqqq,TQQQ,2026-07-02 12:41:00-04:00,2026-07-02 13:47:00-04:00,1,454.5050965588122,73.33984500000001,71.76523852785002,-715.6666666666641,-0.021469999999999878,stop,66,-0.020177912838512446,False
long_tqqq,TQQQ,2026-07-07 04:07:00-04:00,2026-07-07 06:00:00-04:00,1,449.0476014706128,74.23118000000001,74.22849000000001,-1.2079380479564834,-3.623814143871584e-05,score_neutral,105,-0.004057324698327647,False
long_tqqq,TQQQ,2026-07-07 09:52:00-04:00,2026-07-07 10:15:00-04:00,3,1370.192170880222,72.98246342756376,71.41552993777397,-2146.999999999994,-0.02146999999999999,stop,23,-0.020244088212097222,False
long_tqqq,TQQQ,2026-07-07 15:25:00-04:00,2026-07-07 15:54:00-04:00,1,465.24193767125837,71.64731,71.882015,109.19460898112854,0.003275838269433784,score_neutral,29,-0.004568350158575596,False
long_tqqq,TQQQ,2026-07-07 18:01:00-04:00,2026-07-07 18:01:00-04:00,1,464.074291982736,71.82758,71.882015,25.261884084079313,0.0007578565225223599,score_neutral,0,-0.0014977533699450651,False
long_tqqq,TQQQ,2026-07-08 04:48:00-04:00,2026-07-08 06:20:00-04:00,1,477.7294132481961,69.774505,69.19605,-276.3449677404878,-0.008290349032214595,score_neutral,92,-0.01640291106328895,False
long_sqqq,SQQQ,2026-07-09 04:15:00-04:00,2026-07-09 05:00:00-04:00,1,851.4558255564549,39.148635000000006,39.290975,121.19622220970345,0.0036358866662911105,score_neutral,41,-0.0037966840989476225,False
long_sqqq,SQQQ,2026-07-09 08:26:00-04:00,2026-07-09 08:58:00-04:00,1,853.8585998204676,39.03847,38.931515000000005,-91.3244465437914,-0.002739733396313726,score_neutral,32,-0.006364747388921677,False
long_sqqq,SQQQ,2026-07-09 09:49:00-04:00,2026-07-09 10:11:00-04:00,1,862.0411349650823,38.667915,38.62198,-39.59785953462111,-0.0011879357860385964,score_neutral,22,-0.012488777840749865,False
long_sqqq,SQQQ,2026-07-09 13:18:00-04:00,2026-07-09 14:16:00-04:00,2,1750.3764512754049,38.087045,37.962970000000006,-217.17795819199185,-0.0032576693728798567,score_neutral,58,-0.003992039813012549,False
long_sqqq,SQQQ,2026-07-10 13:52:00-04:00,2026-07-10 13:57:00-04:00,1,882.8490244297566,37.756550000000004,37.723330000000004,-29.328244591556537,-0.0008798473377467086,score_neutral,5,-0.0017626080772741304,False
long_tqqq,TQQQ,2026-07-13 04:12:00-04:00,2026-07-13 05:18:00-04:00,1,447.3576373790567,74.51160000000002,74.75769500000001,110.09247777079754,0.003302774333123981,score_neutral,66,-0.00230299711722759,False
long_tqqq,TQQQ,2026-07-13 08:38:00-04:00,2026-07-13 08:49:00-04:00,1,448.9264664284034,74.25121,74.44816,88.41606756307452,0.0026524820268922777,score_neutral,11,-0.0014977533699450651,False
long_tqqq,TQQQ,2026-07-13 09:58:00-04:00,2026-07-13 10:00:00-04:00,1,452.1587857764139,73.720415,74.00882000000001,130.40485461185187,0.003912145638355513,score_neutral,2,-0.0014977533699451762,False
long_tqqq,TQQQ,2026-07-13 12:51:00-04:00,2026-07-13 13:09:00-04:00,1,457.3153094394315,72.88917000000001,73.2899,183.25996395166146,0.0054977989185498455,score_neutral,18,-0.0014977533699451762,False
long_tqqq,TQQQ,2026-07-13 15:34:00-04:00,2026-07-13 15:49:00-04:00,2,920.7702361511127,72.40315124144132,72.4911,80.98059918727442,0.0012147089878091766,score_neutral,15,-0.006322101607390107,False
long_tqqq,TQQQ,2026-07-13 19:12:00-04:00,2026-07-13 19:54:00-04:00,3,1389.5770089197947,71.96434552248115,71.941925,-31.155042567783156,-0.0003115504256778756,score_neutral,35,-0.006075493594839831,False
long_sqqq,SQQQ,2026-07-14 08:38:00-04:00,2026-07-14 09:19:00-04:00,1,864.953436096721,38.53772,38.64195000000001,90.15409664436838,0.002704622899331044,score_neutral,41,-0.003314155585748324,False
long_sqqq,SQQQ,2026-07-14 19:38:00-04:00,2026-07-14 19:59:00-04:00,1,868.5649326983773,38.377480000000006,38.22258,-134.54070807498292,-0.004036221242249449,session_end,20,-0.004364017647849883,False
long_sqqq,SQQQ,2026-07-15 05:01:00-04:00,2026-07-15 05:36:00-04:00,1,875.1882256377024,38.087045,38.012895,-64.8952069310383,-0.0019468562079311136,score_neutral,32,-0.003335648643784328,False
long_tqqq,TQQQ,2026-07-15 10:37:00-04:00,2026-07-15 11:29:00-04:00,1,451.11694525619174,73.89067,73.81910500000001,-32.284184187256,-0.0009685255256176584,score_neutral,52,-0.010565203969594594,False
long_tqqq,TQQQ,2026-07-15 12:14:00-04:00,2026-07-15 12:52:00-04:00,2,915.7000723146748,72.80404215558156,72.840575,33.45312827583142,0.000501796924137432,score_neutral,38,-0.01008243682422083,False
long_tqqq,TQQQ,2026-07-16 04:10:00-04:00,2026-07-16 04:46:00-04:00,1,455.5626638516538,73.16959,73.32984,73.00391688222975,0.0021901175064669154,score_neutral,35,-0.005734486143765483,False
long_tqqq,TQQQ,2026-07-16 07:34:00-04:00,2026-07-16 09:00:00-04:00,1,458.7651029772822,72.65882500000001,72.22150500000001,-200.6271548340249,-0.0060188146450207425,score_neutral,86,-0.010718931939788567,False
long_tqqq,TQQQ,2026-07-16 09:58:00-04:00,2026-07-16 10:02:00-04:00,1,466.1541767647314,71.50710000000001,71.92195500000001,193.38639100173398,0.005801591730052014,score_neutral,4,-0.001637599622974606,False
long_tqqq,TQQQ,2026-07-16 14:06:00-04:00,2026-07-16 14:16:00-04:00,1,469.7065794665795,70.96629,71.023305,26.780320628283608,0.0008034096188485051,score_neutral,10,-0.0030477850821848396,False
long_tqqq,TQQQ,2026-07-16 15:24:00-04:00,2026-07-16 15:55:00-04:00,3,1422.4372309961468,70.30187190050488,70.504085,287.63544131699456,0.0028763544131700236,score_neutral,31,-0.009386095800417715,False
long_tqqq,TQQQ,2026-07-16 18:55:00-04:00,2026-07-16 19:50:00-04:00,2,951.432806185463,70.0697581933824,69.89500000000001,-166.2706783337073,-0.0024940601750056413,score_neutral,51,-0.008194329510300746,False
long_tqqq,TQQQ,2026-07-17 08:19:00-04:00,2026-07-17 09:31:00-04:00,2,997.5583558075509,66.82984136070732,66.79965000000001,-30.117644146772975,-0.000451764662201648,score_neutral,71,-0.009860919061133178,False
long_sqqq,SQQQ,2026-07-20 07:41:00-04:00,2026-07-20 08:01:00-04:00,1,805.1138902032371,41.402010000000004,41.45772,44.852894823220495,0.0013455868446965447,score_neutral,20,-0.003671560873493962,False
