side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2018-09-18 11:44:00-04:00,2018-09-18 12:15:00-04:00,1,1.1417978806518636,29193.725000000002,29156.2,-42.84596547146284,-0.001285378964143935,score_neutral,31,-0.003638624396167356,False
long_sqqq,SQQQ,2018-09-20 07:59:00-04:00,2018-09-20 09:34:00-04:00,2,2.283622636226261,29193.381432246995,29156.2,-84.90836032654973,-0.001273625404898282,score_neutral,61,-0.010049587195915755,False
long_sqqq,SQQQ,2018-09-20 10:14:00-04:00,2018-09-20 10:52:00-04:00,2,2.3194012697562245,28743.050000000003,28781.7625,89.78982165543277,0.0013468473248314794,score_neutral,38,-0.006281518488817417,False
long_sqqq,SQQQ,2018-09-21 04:26:00-04:00,2018-09-21 05:27:00-04:00,1,1.1771320325730088,28317.412500000002,28407.325000000004,105.83888387872322,0.003175166516361738,score_neutral,12,-0.0014977533699451762,False
long_tqqq,TQQQ,2018-09-21 15:18:00-04:00,2018-09-21 15:53:00-04:00,1,3878.6200403206785,8.594121875,8.568378125,-99.85022466300614,-0.0029955067398901303,score_neutral,35,-0.006297545669842086,False
long_tqqq,TQQQ,2018-09-21 17:40:00-04:00,2018-09-21 17:46:00-04:00,1,3906.503312324158,8.53278,8.530934375,-7.209940175813763,-0.00021629820527446775,score_neutral,4,-0.0014977533699451762,False
long_tqqq,TQQQ,2018-09-24 04:32:00-04:00,2018-09-24 06:19:00-04:00,3,11813.686528641538,8.464758207148657,8.44481375,-235.61756473816158,-0.002356175647381664,score_neutral,12,-0.003343965645824065,False
long_tqqq,TQQQ,2018-09-24 09:24:00-04:00,2018-09-24 09:43:00-04:00,2,7929.931622439597,8.406966143064553,8.383655625000001,-184.85081433553756,-0.0027727622150330866,score_neutral,18,-0.015102492493001884,False
long_sqqq,SQQQ,2018-09-24 16:39:00-04:00,2018-09-24 17:17:00-04:00,1,1.1556738965625635,28843.199999999997,28781.7625,-71.00171502005828,-0.0021300514506017443,score_neutral,9,-0.0032312642147888093,False
long_sqqq,SQQQ,2018-09-26 05:47:00-04:00,2018-09-26 06:56:00-04:00,1,1.1792172974668496,28267.337499999998,28182.6625,-99.85022466300462,-0.0029955067398901303,score_neutral,5,-0.0014977533699451762,False
long_sqqq,SQQQ,2018-09-26 11:12:00-04:00,2018-09-26 12:03:00-04:00,1,1.1823590842274183,28192.225,28057.850000000002,-158.87950194305503,-0.004766385058291633,score_neutral,49,-0.005488215279212616,False
long_sqqq,SQQQ,2018-09-26 14:12:00-04:00,2018-09-26 14:44:00-04:00,3,3.5842457165675956,27899.872918245022,27958.0,208.34174379685274,0.002083417437968471,score_neutral,32,-0.00997476082569626,False
long_sqqq,SQQQ,2018-09-27 09:52:00-04:00,2018-09-27 11:26:00-04:00,1,1.1929536996774848,27941.850000000002,27683.412500000002,-308.3039717604,-0.009249119152812013,score_neutral,94,-0.014023767216558736,False
long_sqqq,SQQQ,2018-09-27 12:16:00-04:00,2018-09-27 13:08:00-04:00,2,2.4129384481937746,27628.830199365653,27558.6,-169.46114827370226,-0.002541917224105572,score_neutral,52,-0.005112241140551643,False
long_tqqq,TQQQ,2018-09-28 07:17:00-04:00,2018-09-28 08:28:00-04:00,2,7568.193760635297,8.8087949086904,8.786800000000001,-166.46173071641905,-0.0024969259607462435,score_neutral,35,-0.006881278536225333,False
long_sqqq,SQQQ,2018-10-01 04:21:00-04:00,2018-10-01 05:42:00-04:00,1,1.1983225282088865,27816.662500000002,27209.125,-728.025872981709,-0.02184077618945124,stop,15,-0.02037133318923512,True
long_sqqq,SQQQ,2018-10-01 09:53:00-04:00,2018-10-01 10:36:00-04:00,1,1.225908221768023,27190.725,27159.200000000004,-38.64675669122979,-0.001159402700736889,score_neutral,43,-0.0033366157025970233,False
long_tqqq,TQQQ,2018-10-01 14:43:00-04:00,2018-10-01 14:56:00-04:00,1,3726.1022357684665,8.94589875,8.960289375000002,53.62093998661506,0.0016086281995983942,score_neutral,12,-0.0014977533699451762,False
long_tqqq,TQQQ,2018-10-02 06:03:00-04:00,2018-10-02 06:10:00-04:00,1,3763.494922516107,8.857015625,8.849206250000002,-29.39054316052049,-0.0008817162948155932,score_neutral,3,-0.0014977533699451762,False
long_sqqq,SQQQ,2018-10-02 12:00:00-04:00,2018-10-02 12:13:00-04:00,1,1.219172462307759,27340.95,27308.975000000002,-38.983039482288824,-0.0011694911844686295,score_neutral,13,-0.003326512063406728,False
long_tqqq,TQQQ,2018-10-02 15:15:00-04:00,2018-10-02 15:41:00-04:00,1,3750.7714575012624,8.887060625,8.886650000000001,-1.5401605297322833,-4.620481589201475e-05,score_neutral,26,-0.0062799869782591555,False
long_tqqq,TQQQ,2018-10-04 04:59:00-04:00,2018-10-04 06:08:00-04:00,1,3801.1030088224784,8.769384375,8.765581875,-14.453694191043835,-0.00043361082573134535,score_neutral,14,-0.004776204715054466,False
long_tqqq,TQQQ,2018-10-04 09:54:00-04:00,2018-10-04 11:31:00-04:00,3,11554.0432816313,8.65497882970377,8.46915643423003,-2147.0000000000095,-0.0214700000000001,stop,97,-0.020072704176645306,False
long_tqqq,TQQQ,2018-10-05 05:01:00-04:00,2018-10-05 05:53:00-04:00,1,3995.0077384548326,8.343746875,8.338723125000001,-20.06992012606022,-0.000602097603781826,score_neutral,9,-0.0014977533699450651,False
long_tqqq,TQQQ,2018-10-05 11:07:00-04:00,2018-10-05 11:21:00-04:00,1,4047.8453294012556,8.23483375,8.0580318693875,-715.6666666666648,-0.02146999999999999,stop,14,-0.020320234151660843,False
